sample_id,asv_id,health,n_reads,rclr
2016_S_SB_D_258,ASV2431,D,0,0
2016_S_SB_D_258,ASV2447,D,0,0
2016_S_SB_D_258,ASV2456,D,0,0
2016_S_SB_D_258,ASV2457,D,0,0
2016_S_SB_D_258,ASV2468,D,0,0
2016_S_SB_D_258,ASV2482,D,0,0
2016_S_SB_D_258,ASV2484,D,0,0
2016_S_SB_D_258,ASV2493,D,0,0
2016_S_SB_D_258,ASV2498,D,0,0
2016_S_SB_D_258,ASV2501,D,0,0
2016_S_SB_D_258,ASV2504,D,0,0
2016_S_SB_D_258,ASV2509,D,0,0
2016_S_SB_D_258,ASV2526,D,0,0
2016_S_SB_D_258,ASV2535,D,0,0
2016_S_SB_D_258,ASV2546,D,0,0
2016_S_SB_D_258,ASV2550,D,0,0
2016_S_SB_D_258,ASV2554,D,0,0
2016_S_SB_D_258,ASV2561,D,0,0
2016_S_SB_D_258,ASV2562,D,0,0
2016_S_SB_D_258,ASV2563,D,0,0
2016_S_SB_D_258,ASV2564,D,0,0
2016_S_SB_D_258,ASV2565,D,0,0
2016_S_SB_D_258,ASV2573,D,0,0
2016_S_SB_D_258,ASV2575,D,0,0
2016_S_SB_D_258,ASV2577,D,0,0
2016_S_SB_D_258,ASV2585,D,0,0
2016_S_SB_D_258,ASV2589,D,0,0
2016_S_SB_D_258,ASV2604,D,0,0
2016_S_SB_D_258,ASV2605,D,0,0
2016_S_SB_D_258,ASV2606,D,0,0
2016_S_SB_D_258,ASV2607,D,0,0
2016_S_SB_D_258,ASV2617,D,0,0
2016_S_SB_D_258,ASV2624,D,0,0
2016_S_SB_D_258,ASV2629,D,0,0
2016_S_SB_D_258,ASV2635,D,0,0
2016_S_SB_D_258,ASV2644,D,0,0
2016_S_SB_D_258,ASV2645,D,0,0
2016_S_SB_D_258,ASV2653,D,0,0
2016_S_SB_D_258,ASV2660,D,0,0
2016_S_SB_D_258,ASV2664,D,0,0
2016_S_SB_D_258,ASV2666,D,0,0
2016_S_SB_D_258,ASV2667,D,0,0
2016_S_SB_D_258,ASV2679,D,0,0
2016_S_SB_D_258,ASV2689,D,0,0
2016_S_SB_D_258,ASV2696,D,0,0
2016_S_SB_D_258,ASV2700,D,0,0
2016_S_SB_D_258,ASV2702,D,0,0
2016_S_SB_D_258,ASV2710,D,0,0
2016_S_SB_D_258,ASV2713,D,0,0
2016_S_SB_D_258,ASV2720,D,0,0
2016_S_SB_D_258,ASV2726,D,0,0
2016_S_SB_D_258,ASV2735,D,0,0
2016_S_SB_D_258,ASV2736,D,0,0
2016_S_SB_D_258,ASV2737,D,0,0
2016_S_SB_D_258,ASV2740,D,0,0
2016_S_SB_D_258,ASV2751,D,0,0
2016_S_SB_D_258,ASV2756,D,0,0
2016_S_SB_D_258,ASV2759,D,0,0
2016_S_SB_D_258,ASV2769,D,0,0
2016_S_SB_D_258,ASV2771,D,0,0
2016_S_SB_D_258,ASV2775,D,0,0
2016_S_SB_D_258,ASV2780,D,0,0
2016_S_SB_D_258,ASV2805,D,0,0
2016_S_SB_D_258,ASV2811,D,0,0
2016_S_SB_D_258,ASV2832,D,0,0
2016_S_SB_D_258,ASV2839,D,0,0
2016_S_SB_D_258,ASV2850,D,0,0
2016_S_SB_D_258,ASV2853,D,0,0
2016_S_SB_D_258,ASV2860,D,0,0
2016_S_SB_D_258,ASV2864,D,0,0
2016_S_SB_D_258,ASV2866,D,0,0
2016_S_SB_D_258,ASV2870,D,0,0
2016_S_SB_D_258,ASV2880,D,0,0
2016_S_SB_D_258,ASV2890,D,0,0
2016_S_SB_D_258,ASV2892,D,0,0
2016_S_SB_D_258,ASV2893,D,0,0
2016_S_SB_D_258,ASV2894,D,0,0
2016_S_SB_D_258,ASV2904,D,0,0
2016_S_SB_D_258,ASV2910,D,0,0
2016_S_SB_D_258,ASV2912,D,0,0
2016_S_SB_D_258,ASV2922,D,0,0
2016_S_SB_D_258,ASV2929,D,0,0
2016_S_SB_D_258,ASV2938,D,0,0
2016_S_SB_D_258,ASV2946,D,0,0
2016_S_SB_D_258,ASV2949,D,0,0
2016_S_SB_D_258,ASV2955,D,0,0
2016_S_SB_D_258,ASV2957,D,0,0
2016_S_SB_D_258,ASV2959,D,0,0
2016_S_SB_D_258,ASV2976,D,0,0
2016_S_SB_D_258,ASV2983,D,0,0
2016_S_SB_D_258,ASV2992,D,0,0
2016_S_SB_D_258,ASV3016,D,0,0
2016_S_SB_D_258,ASV3018,D,0,0
2016_S_SB_D_258,ASV3037,D,0,0
2016_S_SB_D_258,ASV3047,D,0,0
2016_S_SB_D_258,ASV3049,D,0,0
2016_S_SB_D_258,ASV3054,D,0,0
2016_S_SB_D_258,ASV3057,D,0,0
2016_S_SB_D_258,ASV3061,D,0,0
2016_S_SB_D_258,ASV3064,D,0,0
2016_S_SB_D_258,ASV3066,D,0,0
2016_S_SB_D_258,ASV3068,D,0,0
2016_S_SB_D_258,ASV3099,D,0,0
2016_S_SB_D_258,ASV3102,D,0,0
2016_S_SB_D_258,ASV3103,D,0,0
2016_S_SB_D_258,ASV3109,D,0,0
2016_S_SB_D_258,ASV3114,D,0,0
2016_S_SB_D_258,ASV3117,D,0,0
2016_S_SB_D_258,ASV3123,D,0,0
2016_S_SB_D_258,ASV3137,D,0,0
2016_S_SB_D_258,ASV3151,D,0,0
2016_S_SB_D_258,ASV3152,D,0,0
2016_S_SB_D_258,ASV3159,D,0,0
2016_S_SB_D_258,ASV3190,D,0,0
2016_S_SB_D_258,ASV3195,D,0,0
2016_S_SB_D_258,ASV3205,D,0,0
2016_S_SB_D_258,ASV3211,D,0,0
2016_S_SB_D_258,ASV3219,D,0,0
2016_S_SB_D_258,ASV3226,D,0,0
2016_S_SB_D_258,ASV3229,D,0,0
2016_S_SB_D_258,ASV3232,D,0,0
2016_S_SB_D_258,ASV3237,D,0,0
2016_S_SB_D_258,ASV3243,D,0,0
2016_S_SB_D_258,ASV3246,D,0,0
2016_S_SB_D_258,ASV3253,D,0,0
2016_S_SB_D_258,ASV3265,D,0,0
2016_S_SB_D_258,ASV3270,D,0,0
2016_S_SB_D_258,ASV3282,D,0,0
2016_S_SB_D_258,ASV3286,D,0,0
2016_S_SB_D_258,ASV3289,D,0,0
2016_S_SB_D_258,ASV3291,D,0,0
2016_S_SB_D_258,ASV3304,D,0,0
2016_S_SB_D_258,ASV3307,D,0,0
2016_S_SB_D_258,ASV3313,D,0,0
2016_S_SB_D_258,ASV3316,D,0,0
2016_S_SB_D_258,ASV3317,D,0,0
2016_S_SB_D_258,ASV3326,D,0,0
2016_S_SB_D_258,ASV3331,D,1,-2.209887904958036
2016_S_SB_D_258,ASV3335,D,0,0
2016_S_SB_D_258,ASV3338,D,0,0
2016_S_SB_D_258,ASV3341,D,0,0
2016_S_SB_D_258,ASV3350,D,0,0
2016_S_SB_D_258,ASV3355,D,0,0
2016_S_SB_D_258,ASV3367,D,0,0
2016_S_SB_D_258,ASV3371,D,0,0
2016_S_SB_D_258,ASV3374,D,0,0
2016_S_SB_D_258,ASV3380,D,0,0
2016_S_SB_D_258,ASV3387,D,0,0
2016_S_SB_D_258,ASV3402,D,0,0
2016_S_SB_D_258,ASV3417,D,0,0
2016_S_SB_D_258,ASV3419,D,0,0
2016_S_SB_D_258,ASV3438,D,0,0
2016_S_SB_D_258,ASV3447,D,0,0
2016_S_SB_D_258,ASV3455,D,0,0
2016_S_SB_D_258,ASV3462,D,0,0
2016_S_SB_D_258,ASV3467,D,0,0
2016_S_SB_D_258,ASV3468,D,0,0
2016_S_SB_D_258,ASV3469,D,0,0
2016_S_SB_D_258,ASV3474,D,0,0
2016_S_SB_D_258,ASV3480,D,0,0
2016_S_SB_D_258,ASV3481,D,0,0
2016_S_SB_D_258,ASV3495,D,0,0
2016_S_SB_D_258,ASV3503,D,0,0
2016_S_SB_D_258,ASV3515,D,0,0
2016_S_SB_D_258,ASV3525,D,0,0
2016_S_SB_D_258,ASV3527,D,0,0
2016_S_SB_D_258,ASV3559,D,0,0
2016_S_SB_D_258,ASV3562,D,0,0
2016_S_SB_D_258,ASV3576,D,0,0
2016_S_SB_D_258,ASV3580,D,0,0
2016_S_SB_D_258,ASV3590,D,0,0
2016_S_SB_D_258,ASV3600,D,0,0
2016_S_SB_D_258,ASV3613,D,0,0
2016_S_SB_D_258,ASV3635,D,0,0
2016_S_SB_D_258,ASV3640,D,0,0
2016_S_SB_D_258,ASV3654,D,0,0
2016_S_SB_D_258,ASV3671,D,0,0
2016_S_SB_D_258,ASV3686,D,0,0
2016_S_SB_D_258,ASV3702,D,0,0
2016_S_SB_D_258,ASV3734,D,0,0
2016_S_SB_D_258,ASV3739,D,0,0
2016_S_SB_D_258,ASV3759,D,0,0
2016_S_SB_D_258,ASV3776,D,0,0
2016_S_SB_D_258,ASV3779,D,0,0
2016_S_SB_D_258,ASV3795,D,0,0
2016_S_SB_D_258,ASV3819,D,0,0
2016_S_SB_D_258,ASV3821,D,0,0
2016_S_SB_D_258,ASV3840,D,0,0
2016_S_SB_D_258,ASV3849,D,0,0
2016_S_SB_D_258,ASV3865,D,0,0
2016_S_SB_D_258,ASV3868,D,0,0
2016_S_SB_D_258,ASV3878,D,0,0
2016_S_SB_D_258,ASV3880,D,0,0
2016_S_SB_D_258,ASV3881,D,0,0
2016_S_SB_D_258,ASV3882,D,0,0
2016_S_SB_D_258,ASV3883,D,0,0
2016_S_SB_D_258,ASV3916,D,0,0
2016_S_SB_D_258,ASV3926,D,0,0
2016_S_SB_D_258,ASV3943,D,0,0
2016_S_SB_D_258,ASV3944,D,0,0
2016_S_SB_D_258,ASV3964,D,0,0
2016_S_SB_D_258,ASV3968,D,0,0
2016_S_SB_D_258,ASV3969,D,0,0
2016_S_SB_D_258,ASV3979,D,0,0
2016_S_SB_D_258,ASV3980,D,0,0
2016_S_SB_D_258,ASV3988,D,0,0
2016_S_SB_D_258,ASV3998,D,0,0
2016_S_SB_D_258,ASV4008,D,0,0
2016_S_SB_D_258,ASV4009,D,0,0
2016_S_SB_D_258,ASV4011,D,0,0
2016_S_SB_D_258,ASV4075,D,0,0
2016_S_SB_D_258,ASV4078,D,0,0
2016_S_SB_D_258,ASV4079,D,0,0
2016_S_SB_D_258,ASV4090,D,0,0
2016_S_SB_D_258,ASV4104,D,0,0
2016_S_SB_D_258,ASV4108,D,0,0
2016_S_SB_D_258,ASV4128,D,0,0
2016_S_SB_D_258,ASV4130,D,0,0
2016_S_SB_D_258,ASV4151,D,0,0
2016_S_SB_D_258,ASV4152,D,0,0
2016_S_SB_D_258,ASV4169,D,0,0
2016_S_SB_D_258,ASV4178,D,0,0
2016_S_SB_D_258,ASV4184,D,0,0
2016_S_SB_D_258,ASV4190,D,0,0
2016_S_SB_D_258,ASV4194,D,0,0
2016_S_SB_D_258,ASV4225,D,0,0
2016_S_SB_D_258,ASV4236,D,0,0
2016_S_SB_D_258,ASV4240,D,0,0
2016_S_SB_D_258,ASV4274,D,0,0
2016_S_SB_D_258,ASV4276,D,0,0
2016_S_SB_D_258,ASV4306,D,0,0
2016_S_SB_D_258,ASV4311,D,0,0
2016_S_SB_D_258,ASV4325,D,0,0
2016_S_SB_D_258,ASV4340,D,0,0
2016_S_SB_D_258,ASV4353,D,0,0
2016_S_SB_D_258,ASV4356,D,0,0
2016_S_SB_D_258,ASV4361,D,0,0
2016_S_SB_D_258,ASV4365,D,0,0
2016_S_SB_D_258,ASV4451,D,0,0
2016_S_SB_D_258,ASV4470,D,0,0
2016_S_SB_D_258,ASV4488,D,0,0
2016_S_SB_D_258,ASV4497,D,0,0
2016_S_SB_D_258,ASV4523,D,0,0
2016_S_SB_D_258,ASV4526,D,0,0
2016_S_SB_D_258,ASV4534,D,0,0
2016_S_SB_D_258,ASV4535,D,0,0
2016_S_SB_D_258,ASV4587,D,0,0
2016_S_SB_D_258,ASV4598,D,0,0
2016_S_SB_D_258,ASV4607,D,0,0
2016_S_SB_D_258,ASV4630,D,0,0
2016_S_SB_D_258,ASV4637,D,0,0
2016_S_SB_D_258,ASV4655,D,0,0
2016_S_SB_D_258,ASV4656,D,0,0
2016_S_SB_D_258,ASV4677,D,0,0
2016_S_SB_D_258,ASV4696,D,0,0
2016_S_SB_D_258,ASV4700,D,0,0
2016_S_SB_D_258,ASV4720,D,0,0
2016_S_SB_D_258,ASV4725,D,0,0
2016_S_SB_D_258,ASV4743,D,0,0
2016_S_SB_D_258,ASV4754,D,0,0
2016_S_SB_D_258,ASV4767,D,0,0
2016_S_SB_D_258,ASV4794,D,0,0
2016_S_SB_D_258,ASV4798,D,0,0
2016_S_SB_D_258,ASV4828,D,0,0
2016_S_SB_D_258,ASV4840,D,0,0
2016_S_SB_D_258,ASV4879,D,0,0
2016_S_SB_D_258,ASV4880,D,0,0
2016_S_SB_D_258,ASV4884,D,0,0
2016_S_SB_D_258,ASV4895,D,0,0
2016_S_SB_D_258,ASV4913,D,0,0
2016_S_SB_D_258,ASV4914,D,0,0
2016_S_SB_D_258,ASV4915,D,0,0
2016_S_SB_D_258,ASV4938,D,0,0
2016_S_SB_D_258,ASV4981,D,0,0
2016_S_SB_D_258,ASV4984,D,0,0
2016_S_SB_D_258,ASV4997,D,0,0
2016_S_SB_D_258,ASV5008,D,0,0
2016_S_SB_D_258,ASV5011,D,0,0
2016_S_SB_D_258,ASV5012,D,0,0
2016_S_SB_D_258,ASV5013,D,0,0
2016_S_SB_D_258,ASV5021,D,0,0
2016_S_SB_D_258,ASV5027,D,0,0
2016_S_SB_D_258,ASV5068,D,0,0
2016_S_SB_D_258,ASV5083,D,0,0
2016_S_SB_D_258,ASV5117,D,0,0
2016_S_SB_D_258,ASV5119,D,0,0
2016_S_SB_D_258,ASV5158,D,0,0
2016_S_SB_D_258,ASV5186,D,0,0
2016_S_SB_D_258,ASV5196,D,0,0
2016_S_SB_D_258,ASV5209,D,0,0
2016_S_SB_D_258,ASV5218,D,0,0
2016_S_SB_D_258,ASV5257,D,0,0
2016_S_SB_D_258,ASV5295,D,0,0
2016_S_SB_D_258,ASV5323,D,0,0
2016_S_SB_D_258,ASV5327,D,0,0
2016_S_SB_D_258,ASV5361,D,0,0
2016_S_SB_D_258,ASV5376,D,0,0
2016_S_SB_D_258,ASV5377,D,0,0
2016_S_SB_D_258,ASV5378,D,0,0
2016_S_SB_D_258,ASV5380,D,0,0
2016_S_SB_D_258,ASV5438,D,0,0
2016_S_SB_D_258,ASV5444,D,0,0
2016_S_SB_D_258,ASV5462,D,0,0
2016_S_SB_D_258,ASV5490,D,0,0
2016_S_SB_D_258,ASV5491,D,0,0
2016_S_SB_D_258,ASV5522,D,0,0
2016_S_SB_D_258,ASV5528,D,0,0
2016_S_SB_D_258,ASV5529,D,0,0
2016_S_SB_D_258,ASV5554,D,0,0
2016_S_SB_D_258,ASV5555,D,0,0
2016_S_SB_D_258,ASV5566,D,0,0
2016_S_SB_D_258,ASV5568,D,0,0
2016_S_SB_D_258,ASV5570,D,0,0
2016_S_SB_D_258,ASV5605,D,0,0
2016_S_SB_D_258,ASV5619,D,0,0
2016_S_SB_D_258,ASV5621,D,0,0
2016_S_SB_D_258,ASV5638,D,0,0
2016_S_SB_D_258,ASV5647,D,0,0
2016_S_SB_D_258,ASV5660,D,0,0
2016_S_SB_D_258,ASV5665,D,0,0
2016_S_SB_D_258,ASV5675,D,0,0
2016_S_SB_D_258,ASV5700,D,0,0
2016_S_SB_D_258,ASV5722,D,0,0
2016_S_SB_D_258,ASV5749,D,0,0
2016_S_SB_D_258,ASV5758,D,0,0
2016_S_SB_D_258,ASV5760,D,0,0
2016_S_SB_D_258,ASV5777,D,0,0
2016_S_SB_D_258,ASV5802,D,0,0
2016_S_SB_D_258,ASV5863,D,0,0
2016_S_SB_D_258,ASV5884,D,0,0
2016_S_SB_D_258,ASV5886,D,0,0
2016_S_SB_D_258,ASV5898,D,0,0
2016_S_SB_D_258,ASV5930,D,0,0
2016_S_SB_D_258,ASV5965,D,0,0
2016_S_SB_D_258,ASV5980,D,0,0
2016_S_SB_D_258,ASV6008,D,0,0
2016_S_SB_D_258,ASV6016,D,0,0
2016_S_SB_D_258,ASV6017,D,0,0
2016_S_SB_D_258,ASV6019,D,0,0
2016_S_SB_D_258,ASV6104,D,0,0
2016_S_SB_D_258,ASV6115,D,0,0
2016_S_SB_D_258,ASV6125,D,0,0
2016_S_SB_D_258,ASV6129,D,0,0
2016_S_SB_D_258,ASV6165,D,0,0
2016_S_SB_D_258,ASV6175,D,0,0
2016_S_SB_D_258,ASV6225,D,0,0
2016_S_SB_D_258,ASV6233,D,0,0
2016_S_SB_D_258,ASV6247,D,0,0
2016_S_SB_D_258,ASV6374,D,0,0
2016_S_SB_D_258,ASV6379,D,0,0
2016_S_SB_D_258,ASV6476,D,0,0
2016_S_SB_D_258,ASV6516,D,0,0
2016_S_SB_D_258,ASV6564,D,0,0
2016_S_SB_D_258,ASV6590,D,0,0
2016_S_SB_D_258,ASV6593,D,0,0
2016_S_SB_D_258,ASV6598,D,0,0
2016_S_SB_D_258,ASV6624,D,0,0
2016_S_SB_D_258,ASV6640,D,0,0
2016_S_SB_D_258,ASV6765,D,0,0
2016_S_SB_D_258,ASV6773,D,0,0
2016_S_SB_D_258,ASV6775,D,0,0
2016_S_SB_D_258,ASV6790,D,0,0
2016_S_SB_D_258,ASV6798,D,0,0
2016_S_SB_D_258,ASV6800,D,0,0
2016_S_SB_D_258,ASV6887,D,0,0
2016_S_SB_D_258,ASV6904,D,0,0
2016_S_SB_D_258,ASV6941,D,0,0
2016_S_SB_D_258,ASV6947,D,0,0
2016_S_SB_D_258,ASV7010,D,0,0
2016_S_SB_D_258,ASV7052,D,0,0
2016_S_SB_D_258,ASV7097,D,0,0
2016_S_SB_D_258,ASV7129,D,0,0
2016_S_SB_D_258,ASV7138,D,0,0
2016_S_SB_D_258,ASV7179,D,0,0
2016_S_SB_D_258,ASV7206,D,0,0
2016_S_SB_D_258,ASV7288,D,0,0
2016_S_SB_D_258,ASV7295,D,0,0
2016_S_SB_D_258,ASV7296,D,0,0
2016_S_SB_D_258,ASV7300,D,0,0
2016_S_SB_D_258,ASV7310,D,0,0
2016_S_SB_D_258,ASV7347,D,0,0
2016_S_SB_D_258,ASV7389,D,0,0
2016_S_SB_D_258,ASV7402,D,0,0
2016_S_SB_D_258,ASV7508,D,0,0
2016_S_SB_D_258,ASV7557,D,0,0
2016_S_SB_D_258,ASV7580,D,0,0
2016_S_SB_D_258,ASV7619,D,0,0
2016_S_SB_D_258,ASV7654,D,0,0
2016_S_SB_D_258,ASV7803,D,0,0
2016_S_SB_D_258,ASV8120,D,0,0
2016_S_SB_D_258,ASV8157,D,0,0
2016_S_SB_D_258,ASV8315,D,0,0
2016_S_SB_D_258,ASV8338,D,0,0
2016_S_SB_D_258,ASV8385,D,0,0
2016_S_SB_D_258,ASV8390,D,0,0
2016_S_SB_D_258,ASV8496,D,0,0
2016_S_SB_D_258,ASV8564,D,0,0
2016_S_SB_D_258,ASV8589,D,0,0
2016_S_SB_D_258,ASV8608,D,0,0
2016_S_SB_D_258,ASV8635,D,0,0
2016_S_SB_D_258,ASV8639,D,0,0
2016_S_SB_D_258,ASV8817,D,0,0
2016_S_SB_D_258,ASV8830,D,0,0
2016_S_SB_D_258,ASV8885,D,0,0
2016_S_SB_D_258,ASV8890,D,0,0
2016_S_SB_D_258,ASV9078,D,0,0
2016_S_SB_D_258,ASV9152,D,0,0
2016_S_SB_D_258,ASV9160,D,0,0
2016_S_SB_D_258,ASV10022,D,0,0
2016_S_SB_D_258,ASV10097,D,0,0
2016_S_SB_D_258,ASV10786,D,0,0
2016_S_SB_D_258,ASV12199,D,0,0
2016_S_SB_H_230,ASV1,N,95,2.6083164228813835
2016_S_SB_H_230,ASV3,N,7,3.496803361560108e-4
2016_S_SB_H_230,ASV4,N,1,-1.9455604687191572
2016_S_SB_H_230,ASV6,N,0,0
2016_S_SB_H_230,ASV7,N,0,0
2016_S_SB_H_230,ASV8,N,0,0
2016_S_SB_H_230,ASV9,N,0,0
2016_S_SB_H_230,ASV10,N,1,-1.9455604687191572
2016_S_SB_H_230,ASV11,N,215,3.4250775594085052
2016_S_SB_H_230,ASV12,N,0,0
2016_S_SB_H_230,ASV15,N,0,0
2016_S_SB_H_230,ASV17,N,56,2.0797912220159924
2016_S_SB_H_230,ASV20,N,0,0
2016_S_SB_H_230,ASV22,N,1851,5.57792084385434
2016_S_SB_H_230,ASV25,N,0,0
2016_S_SB_H_230,ASV26,N,0,0
2016_S_SB_H_230,ASV30,N,0,0
2016_S_SB_H_230,ASV35,N,0,0
2016_S_SB_H_230,ASV36,N,0,0
2016_S_SB_H_230,ASV37,N,0,0
2016_S_SB_H_230,ASV39,N,0,0
2016_S_SB_H_230,ASV40,N,0,0
2016_S_SB_H_230,ASV41,N,0,0
2016_S_SB_H_230,ASV48,N,0,0
2016_S_SB_H_230,ASV50,N,0,0
2016_S_SB_H_230,ASV52,N,475,4.217754335315484
2016_S_SB_H_230,ASV54,N,0,0
2016_S_SB_H_230,ASV56,N,0,0
2016_S_SB_H_230,ASV58,N,0,0
2016_S_SB_H_230,ASV64,N,0,0
2016_S_SB_H_230,ASV65,N,10,0.3570246242748887
2016_S_SB_H_230,ASV67,N,0,0
2016_S_SB_H_230,ASV68,N,0,0
2016_S_SB_H_230,ASV69,N,0,0
2016_S_SB_H_230,ASV71,N,0,0
2016_S_SB_H_230,ASV75,N,4,-0.5592661075992666
2016_S_SB_H_230,ASV80,N,3,-0.8469481800510474
2016_S_SB_H_230,ASV82,N,0,0
2016_S_SB_H_230,ASV83,N,0,0
2016_S_SB_H_230,ASV84,N,0,0
2016_S_SB_H_230,ASV85,N,0,0
2016_S_SB_H_230,ASV86,N,0,0
2016_S_SB_H_230,ASV87,N,0,0
2016_S_SB_H_230,ASV92,N,0,0
2016_S_SB_H_230,ASV93,N,0,0
2016_S_SB_H_230,ASV94,N,0,0
2016_S_SB_H_230,ASV97,N,0,0
2016_S_SB_H_230,ASV98,N,0,0
2016_S_SB_H_230,ASV100,N,0,0
2016_S_SB_H_230,ASV103,N,0,0
2016_S_SB_H_230,ASV104,N,0,0
2016_S_SB_H_230,ASV105,N,0,0
2016_S_SB_H_230,ASV107,N,22,1.1454819846391588
2016_S_SB_H_230,ASV108,N,0,0
2016_S_SB_H_230,ASV109,N,0,0
2016_S_SB_H_230,ASV110,N,0,0
2016_S_SB_H_230,ASV112,N,0,0
2016_S_SB_H_230,ASV116,N,0,0
2016_S_SB_H_230,ASV118,N,0,0
2016_S_SB_H_230,ASV122,N,0,0
2016_S_SB_H_230,ASV123,N,0,0
2016_S_SB_H_230,ASV124,N,0,0
2016_S_SB_H_230,ASV126,N,0,0
2016_S_SB_H_230,ASV131,N,17,0.8876528753370589
2016_S_SB_H_230,ASV133,N,0,0
2016_S_SB_H_230,ASV134,N,0,0
2016_S_SB_H_230,ASV135,N,0,0
2016_S_SB_H_230,ASV136,N,0,0
2016_S_SB_H_230,ASV137,N,0,0
2016_S_SB_H_230,ASV141,N,0,0
2016_S_SB_H_230,ASV142,N,0,0
2016_S_SB_H_230,ASV144,N,0,0
2016_S_SB_H_230,ASV145,N,0,0
2016_S_SB_H_230,ASV146,N,0,0
2016_S_SB_H_230,ASV149,N,3,-0.8469481800510474
2016_S_SB_H_230,ASV150,N,0,0
2016_S_SB_H_230,ASV151,N,0,0
2016_S_SB_H_230,ASV152,N,0,0
2016_S_SB_H_230,ASV153,N,0,0
2016_S_SB_H_230,ASV156,N,0,0
2016_S_SB_H_230,ASV160,N,0,0
2016_S_SB_H_230,ASV161,N,0,0
2016_S_SB_H_230,ASV165,N,0,0
2016_S_SB_H_230,ASV166,N,0,0
2016_S_SB_H_230,ASV167,N,14,0.6934968608961012
2016_S_SB_H_230,ASV168,N,0,0
2016_S_SB_H_230,ASV171,N,0,0
2016_S_SB_H_230,ASV173,N,0,0
2016_S_SB_H_230,ASV174,N,0,0
2016_S_SB_H_230,ASV176,N,7,3.496803361560108e-4
2016_S_SB_H_230,ASV178,N,6,-0.15380099949110226
2016_S_SB_H_230,ASV179,N,7,3.496803361560108e-4
2016_S_SB_H_230,ASV182,N,0,0
2016_S_SB_H_230,ASV183,N,0,0
2016_S_SB_H_230,ASV184,N,0,0
2016_S_SB_H_230,ASV185,N,0,0
2016_S_SB_H_230,ASV187,N,0,0
2016_S_SB_H_230,ASV189,N,0,0
2016_S_SB_H_230,ASV191,N,0,0
2016_S_SB_H_230,ASV193,N,0,0
2016_S_SB_H_230,ASV194,N,0,0
2016_S_SB_H_230,ASV195,N,0,0
2016_S_SB_H_230,ASV197,N,0,0
2016_S_SB_H_230,ASV200,N,0,0
2016_S_SB_H_230,ASV201,N,0,0
2016_S_SB_H_230,ASV202,N,17,0.8876528753370589
2016_S_SB_H_230,ASV203,N,0,0
2016_S_SB_H_230,ASV205,N,0,0
2016_S_SB_H_230,ASV206,N,0,0
2016_S_SB_H_230,ASV207,N,6,-0.15380099949110226
2016_S_SB_H_230,ASV209,N,0,0
2016_S_SB_H_230,ASV210,N,0,0
2016_S_SB_H_230,ASV217,N,0,0
2016_S_SB_H_230,ASV218,N,0,0
2016_S_SB_H_230,ASV222,N,0,0
2016_S_SB_H_230,ASV228,N,0,0
2016_S_SB_H_230,ASV237,N,0,0
2016_S_SB_H_230,ASV241,N,0,0
2016_S_SB_H_230,ASV243,N,0,0
2016_S_SB_H_230,ASV248,N,0,0
2016_S_SB_H_230,ASV250,N,0,0
2016_S_SB_H_230,ASV251,N,0,0
2016_S_SB_H_230,ASV252,N,0,0
2016_S_SB_H_230,ASV253,N,0,0
2016_S_SB_H_230,ASV256,N,0,0
2016_S_SB_H_230,ASV259,N,0,0
2016_S_SB_H_230,ASV261,N,0,0
2016_S_SB_H_230,ASV263,N,8,0.13388107296067853
2016_S_SB_H_230,ASV264,N,0,0
2016_S_SB_H_230,ASV265,N,0,0
2016_S_SB_H_230,ASV266,N,0,0
2016_S_SB_H_230,ASV269,N,6,-0.15380099949110226
2016_S_SB_H_230,ASV270,N,0,0
2016_S_SB_H_230,ASV271,N,11,0.45233480407921345
2016_S_SB_H_230,ASV272,N,0,0
2016_S_SB_H_230,ASV273,N,3,-0.8469481800510474
2016_S_SB_H_230,ASV275,N,0,0
2016_S_SB_H_230,ASV279,N,0,0
2016_S_SB_H_230,ASV280,N,0,0
2016_S_SB_H_230,ASV282,N,0,0
2016_S_SB_H_230,ASV283,N,0,0
2016_S_SB_H_230,ASV285,N,0,0
2016_S_SB_H_230,ASV288,N,0,0
2016_S_SB_H_230,ASV289,N,0,0
2016_S_SB_H_230,ASV291,N,0,0
2016_S_SB_H_230,ASV292,N,0,0
2016_S_SB_H_230,ASV294,N,0,0
2016_S_SB_H_230,ASV296,N,0,0
2016_S_SB_H_230,ASV297,N,0,0
2016_S_SB_H_230,ASV299,N,0,0
2016_S_SB_H_230,ASV302,N,0,0
2016_S_SB_H_230,ASV304,N,0,0
2016_S_SB_H_230,ASV306,N,14,0.6934968608961012
2016_S_SB_H_230,ASV310,N,0,0
2016_S_SB_H_230,ASV314,N,0,0
2016_S_SB_H_230,ASV316,N,0,0
2016_S_SB_H_230,ASV317,N,0,0
2016_S_SB_H_230,ASV318,N,0,0
2016_S_SB_H_230,ASV320,N,0,0
2016_S_SB_H_230,ASV322,N,0,0
2016_S_SB_H_230,ASV323,N,0,0
2016_S_SB_H_230,ASV325,N,0,0
2016_S_SB_H_230,ASV328,N,0,0
2016_S_SB_H_230,ASV329,N,8,0.13388107296067853
2016_S_SB_H_230,ASV332,N,3,-0.8469481800510474
2016_S_SB_H_230,ASV333,N,0,0
2016_S_SB_H_230,ASV334,N,0,0
2016_S_SB_H_230,ASV335,N,0,0
